store_key,staff_key,store_inventory_quantity,date_time
178,8489,700,2017-11-01
163,4149,1300,2017-11-01
116,2941,1200,2017-11-01
279,6257,900,2017-11-01
258,5951,1200,2017-11-01
174,8451,1500,2017-11-01
31,4405,1700,2017-11-01
134,520,1800,2017-11-01
1,6809,500,2017-11-01
145,4157,500,2017-11-01
117,7207,1000,2017-11-01
156,8347,1800,2017-11-01
132,6515,1000,2017-11-01
173,818,700,2017-11-01
143,6541,1800,2017-11-01
286,3305,600,2017-11-01
38,305,800,2017-11-01
4,4308,1700,2017-11-01
123,6897,1600,2017-11-01
250,4510,900,2017-11-01
179,990,2000,2017-11-01
35,7131,1600,2017-11-01
164,2346,1800,2017-11-01
155,5098,1000,2017-11-01
133,5163,1000,2017-11-01
122,8089,1300,2017-11-01
30,202,1300,2017-11-01
247,2486,1800,2017-11-01
175,5303,1500,2017-11-01
248,4417,1200,2017-11-01
285,8733,2000,2017-11-01
153,6584,900,2017-11-01
139,2819,600,2017-11-01
254,3348,2000,2017-11-01
149,459,500,2017-11-01
252,1865,1200,2017-11-01
44,5806,2000,2017-11-01
119,1583,800,2017-11-01
150,4020,1900,2017-11-01
113,2149,800,2017-11-01
120,6939,1000,2017-11-01
281,3865,1100,2017-11-01
6,557,1400,2017-11-01
170,2632,1200,2017-11-01
128,6200,800,2017-11-01
176,4611,700,2017-11-01
288,4884,1700,2017-11-01
161,6494,1900,2017-11-01
168,2608,1100,2017-11-01
124,200,1100,2017-11-01
8,4469,1600,2017-11-01
169,5927,1500,2017-11-01
125,6377,1900,2017-11-01
251,1771,800,2017-11-01
129,4738,700,2017-11-01
140,4568,1200,2017-11-01
127,5732,800,2017-11-01
142,5689,1700,2017-11-01
5,502,1800,2017-11-01
167,4554,1700,2017-11-01
287,872,700,2017-11-01
292,4122,800,2017-11-01
160,5940,600,2017-11-01
41,7413,500,2017-11-01
0,3089,900,2017-11-01
177,3855,700,2017-11-01
32,3432,1300,2017-11-01
151,1418,800,2017-11-01
152,5138,900,2017-11-01
138,4832,600,2017-11-01
171,5384,1500,2017-11-01
249,1329,1400,2017-11-01
159,7373,1000,2017-11-01
247,2311,700,2017-12-01
30,3178,1000,2017-12-01
26,8508,500,2017-12-01
122,6801,1300,2017-12-01
242,2821,1300,2017-12-01
82,8350,1700,2017-12-01
105,3031,1500,2017-12-01
235,1339,1700,2017-12-01
209,2313,1500,2017-12-01
193,2490,1300,2017-12-01
135,1463,1400,2017-12-01
76,6059,1400,2017-12-01
43,1559,1800,2017-12-01
160,4065,1400,2017-12-01
213,491,1300,2017-12-01
163,7061,2000,2017-12-01
83,3403,700,2017-12-01
175,2968,800,2017-12-01
8,694,1800,2017-12-01
283,8743,1400,2017-12-01
236,2335,1500,2017-12-01
212,6552,1700,2017-12-01
288,7147,700,2017-12-01
138,142,800,2017-12-01
55,2271,1000,2017-12-01
137,6927,900,2017-12-01
19,4635,600,2017-12-01
78,7524,1700,2017-12-01
210,5856,1700,2017-12-01
243,758,700,2017-12-01
104,2325,1000,2017-12-01
103,4213,1700,2017-12-01
284,7219,700,2017-12-01
211,4945,1400,2017-12-01
56,7602,1400,2017-12-01
161,3920,1700,2017-12-01
121,788,1000,2017-12-01
267,3951,800,2017-12-01
251,1771,1900,2017-12-01
191,2655,1900,2017-12-01
11,6719,600,2017-12-01
38,1237,1900,2017-12-01
18,635,1900,2017-12-01
139,2999,1600,2017-12-01
273,6569,500,2017-12-01
176,8433,1300,2017-12-01
259,7456,1200,2017-12-01
3,8171,1500,2017-12-01
81,1144,1900,2017-12-01
162,3210,1200,2017-12-01
136,4377,1600,2017-12-01
120,6711,500,2017-12-01
192,6446,1300,2017-12-01
77,7915,600,2017-12-01
80,3343,1800,2017-12-01
102,7383,1400,2017-12-01
79,8198,800,2017-12-01
206,2864,800,2017-12-01
7,743,2000,2017-12-01
249,7852,1000,2017-12-01
92,2652,700,2017-12-01
248,2465,1800,2017-12-01
128,6200,1400,2017-12-01
51,413,1600,2017-12-01
202,4850,1200,2017-12-01
239,2295,2000,2017-12-01
15,4347,1400,2017-12-01
197,2850,1000,2017-12-01
171,2165,1400,2017-12-01
97,8039,1800,2017-12-01
5,502,800,2017-12-01
91,2906,1800,2017-12-01
167,8681,800,2017-12-01
203,1870,1100,2017-12-01
272,3004,1100,2017-12-01
129,6376,1800,2017-12-01
28,5434,900,2017-12-01
53,7798,600,2017-12-01
90,7192,500,2017-12-01
196,551,600,2017-12-01
27,8657,1400,2017-12-01
40,7006,800,2017-12-01
201,5014,2000,2017-12-01
170,6920,900,2017-12-01
95,382,1400,2017-12-01
41,7413,1500,2017-12-01
14,5873,1900,2017-12-01
52,3714,800,2017-12-01
169,5927,1700,2017-12-01
126,4938,2000,2017-12-01
199,3997,2000,2017-12-01
296,1317,1800,2017-12-01
6,557,500,2017-12-01
96,6286,1800,2017-12-01
94,5776,1100,2017-12-01
271,5644,1700,2017-12-01
281,3865,800,2017-12-01
240,5746,1700,2017-12-01
295,7916,1300,2017-12-01
93,1799,1800,2017-12-01
127,3897,1600,2017-12-01
198,2905,1200,2017-12-01
168,6151,1100,2017-12-01
200,7454,1700,2017-12-01
124,200,900,2017-12-01
270,4269,1100,2017-12-01
130,4754,1200,2017-12-01
89,4786,1200,2017-12-01
256,54,1400,2017-12-01
4,7855,1500,2017-12-01
85,2639,700,2017-12-01
250,1646,1200,2017-12-01
190,5197,1600,2017-12-01
194,180,700,2017-12-01
164,5344,1300,2017-12-01
291,3954,1700,2017-12-01
133,6199,2000,2017-12-01
17,5974,1800,2017-12-01
100,2036,500,2017-12-01
84,5452,1100,2017-12-01
290,8051,800,2017-12-01
134,6763,900,2017-12-01
207,8318,1000,2017-12-01
12,2753,600,2017-12-01
174,4575,2000,2017-12-01
260,1590,1000,2017-12-01
268,4456,1000,2017-12-01
101,1123,1300,2017-12-01
208,8638,1700,2017-12-01
237,3670,1100,2017-12-01
132,6515,1300,2017-12-01
86,8173,600,2017-12-01
54,4961,1700,2017-12-01
173,2387,2000,2017-12-01
16,4099,1700,2017-12-01
98,8729,900,2017-12-01
166,6677,1200,2017-12-01
204,4532,1400,2017-12-01
50,3688,700,2017-12-01
172,1576,1300,2017-12-01
88,4225,800,2017-12-01
238,5824,900,2017-12-01
42,2994,500,2017-12-01
99,3157,1300,2017-12-01
31,8227,900,2017-12-01
165,3199,1900,2017-12-01
205,2243,900,2017-12-01
13,5022,600,2017-12-01
131,155,1900,2017-12-01
280,7141,1200,2017-12-01
241,6788,1000,2017-12-01
87,7068,1400,2017-12-01
39,7639,1800,2017-12-01
195,1152,1200,2017-12-01
123,7305,700,2017-12-01
269,3038,1700,2017-12-01
282,6528,1100,2017-12-01
140,4568,1900,2017-12-01
277,5154,1000,2017-12-01
125,6377,1600,2017-12-01
261,2359,1600,2017-12-01
231,1938,2000,2017-12-01
108,8166,900,2017-12-01
71,427,1500,2017-12-01
144,4873,1100,2017-12-01
226,1248,1000,2017-12-01
265,4129,1100,2017-12-01
178,8272,1400,2017-12-01
58,4603,700,2017-12-01
70,2665,1500,2017-12-01
65,2943,2000,2017-12-01
116,2941,600,2017-12-01
9,8118,1800,2017-12-01
258,5643,1700,2017-12-01
221,4775,1500,2017-12-01
109,1094,1200,2017-12-01
0,8092,1700,2017-12-01
23,588,1700,2017-12-01
220,7683,1000,2017-12-01
153,1826,1300,2017-12-01
157,920,2000,2017-12-01
187,3189,1100,2017-12-01
219,4335,1000,2017-12-01
60,8615,1800,2017-12-01
227,6233,500,2017-12-01
233,5350,1600,2017-12-01
46,7693,1000,2017-12-01
10,4523,700,2017-12-01
35,7131,1200,2017-12-01
156,6995,1100,2017-12-01
117,7207,1500,2017-12-01
223,1549,1400,2017-12-01
279,7610,1500,2017-12-01
143,6536,1900,2017-12-01
149,459,600,2017-12-01
183,3330,500,2017-12-01
107,8029,1700,2017-12-01
1,8079,1600,2017-12-01
244,3796,1500,2017-12-01
22,5445,1300,2017-12-01
68,1810,500,2017-12-01
146,2628,600,2017-12-01
185,3799,700,2017-12-01
246,1879,1200,2017-12-01
66,6244,600,2017-12-01
110,4793,1500,2017-12-01
278,6657,500,2017-12-01
255,2178,1400,2017-12-01
67,8216,1800,2017-12-01
264,1984,1300,2017-12-01
25,4954,1900,2017-12-01
147,4113,700,2017-12-01
184,1939,1100,2017-12-01
47,438,600,2017-12-01
115,6427,800,2017-12-01
253,6438,1300,2017-12-01
154,5966,1000,2017-12-01
224,4500,900,2017-12-01
59,1811,1700,2017-12-01
275,3630,600,2017-12-01
232,2848,1300,2017-12-01
69,1000,1700,2017-12-01
111,5494,1200,2017-12-01
155,5502,1200,2017-12-01
186,2339,1400,2017-12-01
145,1114,900,2017-12-01
179,990,1100,2017-12-01
180,240,1800,2017-12-01
294,4498,1700,2017-12-01
114,6015,1400,2017-12-01
62,1312,800,2017-12-01
148,5246,1300,2017-12-01
222,815,1800,2017-12-01
29,4907,1600,2017-12-01
292,8534,500,2017-12-01
34,8669,1200,2017-12-01
286,1441,600,2017-12-01
2,505,1300,2017-12-01
263,4028,700,2017-12-01
45,809,1200,2017-12-01
113,5294,1700,2017-12-01
214,7676,1100,2017-12-01
152,2418,700,2017-12-01
245,2142,1300,2017-12-01
216,7118,800,2017-12-01
61,1125,1900,2017-12-01
119,1583,1800,2017-12-01
287,2527,2000,2017-12-01
285,8733,1000,2017-12-01
44,4230,1700,2017-12-01
189,4443,1200,2017-12-01
217,1795,1400,2017-12-01
182,7505,1100,2017-12-01
142,1562,900,2017-12-01
32,885,900,2017-12-01
74,5372,2000,2017-12-01
24,4355,500,2017-12-01
106,2454,1100,2017-12-01
151,1418,600,2017-12-01
274,7366,1200,2017-12-01
57,7537,1800,2017-12-01
21,8103,1300,2017-12-01
159,6925,1300,2017-12-01
293,5800,1000,2017-12-01
229,4078,1800,2017-12-01
234,898,900,2017-12-01
177,3855,1300,2017-12-01
262,7948,700,2017-12-01
289,6832,1100,2017-12-01
36,8730,1600,2017-12-01
252,5470,1200,2017-12-01
297,1681,900,2017-12-01
112,1943,500,2017-12-01
72,2020,800,2017-12-01
150,7752,1100,2017-12-01
63,7624,2000,2017-12-01
228,8125,500,2017-12-01
266,3926,900,2017-12-01
118,3953,1600,2017-12-01
75,4698,1100,2017-12-01
49,4759,1700,2017-12-01
181,2857,1100,2017-12-01
254,7491,700,2017-12-01
20,7964,600,2017-12-01
158,470,1400,2017-12-01
218,3482,700,2017-12-01
230,7799,1700,2017-12-01
48,7846,1200,2017-12-01
73,7936,1800,2017-12-01
188,144,600,2017-12-01
88,4037,1000,2018-01-01
24,6710,2000,2018-01-01
14,8124,1200,2018-01-01
52,2069,1400,2018-01-01
223,7814,500,2018-01-01
125,7404,1000,2018-01-01
130,5113,600,2018-01-01
41,5842,1200,2018-01-01
148,4740,800,2018-01-01
256,54,1400,2018-01-01
224,5070,1600,2018-01-01
199,3662,1100,2018-01-01
66,5351,1000,2018-01-01
254,3534,1300,2018-01-01
126,4938,1200,2018-01-01
154,5966,1100,2018-01-01
152,8123,1700,2018-01-01
296,4302,1900,2018-01-01
255,4616,1000,2018-01-01
62,4798,900,2018-01-01
230,7799,900,2018-01-01
204,4532,800,2018-01-01
16,4099,1900,2018-01-01
166,1232,1500,2018-01-01
89,6604,1400,2018-01-01
225,5801,1200,2018-01-01
63,3557,900,2018-01-01
90,5391,1100,2018-01-01
5,3861,1400,2018-01-01
168,6151,500,2018-01-01
153,1826,900,2018-01-01
33,7660,1100,2018-01-01
149,8052,600,2018-01-01
200,3200,1700,2018-01-01
270,3497,1700,2018-01-01
239,725,1600,2018-01-01
202,7694,1200,2018-01-01
228,8125,700,2018-01-01
128,6200,500,2018-01-01
150,8521,1800,2018-01-01
227,7892,1400,2018-01-01
27,8657,900,2018-01-01
127,3897,900,2018-01-01
60,1497,2000,2018-01-01
92,2652,1300,2018-01-01
249,7852,1900,2018-01-01
64,4052,1400,2018-01-01
263,4028,1600,2018-01-01
257,3316,1700,2018-01-01
231,5967,800,2018-01-01
61,7481,1800,2018-01-01
53,4791,600,2018-01-01
229,492,1900,2018-01-01
94,3225,900,2018-01-01
40,6665,1600,2018-01-01
15,4869,1500,2018-01-01
232,2848,1700,2018-01-01
129,6376,1300,2018-01-01
151,2971,1300,2018-01-01
201,3355,1100,2018-01-01
262,7458,500,2018-01-01
203,2768,1500,2018-01-01
240,3671,1700,2018-01-01
287,2527,700,2018-01-01
281,3865,1900,2018-01-01
65,2943,700,2018-01-01
0,3089,500,2018-01-01
167,8681,800,2018-01-01
91,2041,1500,2018-01-01
226,1248,1900,2018-01-01
93,1799,900,2018-01-01
23,588,1000,2018-01-01
4,7855,1600,2018-01-01
140,6381,700,2018-01-01
238,5824,1200,2018-01-01
19,4173,1300,2018-01-01
37,6686,900,2018-01-01
211,4945,2000,2018-01-01
32,3432,1300,2018-01-01
284,5087,1200,2018-01-01
57,6891,2000,2018-01-01
73,4337,1300,2018-01-01
79,8357,1600,2018-01-01
266,3926,1000,2018-01-01
137,7655,500,2018-01-01
55,7645,1700,2018-01-01
2,8676,1700,2018-01-01
161,3920,1400,2018-01-01
72,2020,1900,2018-01-01
158,3624,1700,2018-01-01
80,616,1400,2018-01-01
136,4377,1700,2018-01-01
18,3703,1900,2018-01-01
218,3928,1200,2018-01-01
31,4405,1400,2018-01-01
25,1499,1300,2018-01-01
162,3210,1000,2018-01-01
157,5647,600,2018-01-01
81,1144,500,2018-01-01
219,6421,1300,2018-01-01
233,5785,500,2018-01-01
210,2551,1600,2018-01-01
283,3708,700,2018-01-01
217,7833,1300,2018-01-01
56,6185,1200,2018-01-01
20,1063,2000,2018-01-01
213,4796,700,2018-01-01
75,309,500,2018-01-01
36,5763,1100,2018-01-01
160,4065,1600,2018-01-01
76,7173,1700,2018-01-01
141,2016,500,2018-01-01
214,3618,1900,2018-01-01
235,1339,1700,2018-01-01
212,659,900,2018-01-01
139,2999,900,2018-01-01
285,7018,1500,2018-01-01
142,1562,1400,2018-01-01
215,6924,1200,2018-01-01
159,7418,2000,2018-01-01
3,8171,1200,2018-01-01
251,182,1800,2018-01-01
216,4819,500,2018-01-01
234,253,1800,2018-01-01
77,6759,1400,2018-01-01
26,8594,800,2018-01-01
267,3951,1300,2018-01-01
138,2158,600,2018-01-01
21,6204,2000,2018-01-01
74,3014,1800,2018-01-01
78,168,1900,2018-01-01
252,5470,1800,2018-01-01
39,3333,800,2018-01-01
35,7131,900,2018-01-01
38,1237,1400,2018-01-01
145,1836,1300,2018-01-01
250,4510,900,2018-01-01
22,5445,1100,2018-01-01
54,1403,800,2018-01-01
34,8669,1500,2018-01-01
288,4884,1500,2018-01-01
132,977,1900,2018-01-01
222,4622,1500,2018-01-01
86,708,600,2018-01-01
286,8102,500,2018-01-01
59,1811,1700,2018-01-01
68,8230,1700,2018-01-01
206,1609,1700,2018-01-01
269,1054,1800,2018-01-01
87,7068,700,2018-01-01
291,3954,1100,2018-01-01
131,2714,500,2018-01-01
294,1919,1500,2018-01-01
289,900,800,2018-01-01
67,8216,600,2018-01-01
292,2498,2000,2018-01-01
264,6466,1500,2018-01-01
282,6528,1700,2018-01-01
147,5325,1200,2018-01-01
253,8035,1900,2018-01-01
165,2444,1800,2018-01-01
146,2628,800,2018-01-01
156,8347,1600,2018-01-01
164,5344,600,2018-01-01
69,1000,1800,2018-01-01
236,2783,1100,2018-01-01
209,4324,1600,2018-01-01
135,1463,1300,2018-01-01
82,8350,2000,2018-01-01
260,3322,1400,2018-01-01
290,7428,1900,2018-01-01
143,6536,1200,2018-01-01
220,6607,900,2018-01-01
163,2185,1500,2018-01-01
83,2955,2000,2018-01-01
71,6359,900,2018-01-01
144,1544,1600,2018-01-01
155,5098,700,2018-01-01
265,4129,1900,2018-01-01
208,8638,1200,2018-01-01
58,7114,700,2018-01-01
70,7064,2000,2018-01-01
268,1254,1800,2018-01-01
207,8027,800,2018-01-01
221,1251,800,2018-01-01
134,8438,2000,2018-01-01
1,6809,1900,2018-01-01
84,3704,800,2018-01-01
133,6199,1300,2018-01-01
261,6831,2000,2018-01-01
17,8276,1100,2018-01-01
237,3670,1100,2018-01-01
85,1218,800,2018-01-01
205,5177,1100,2018-01-01
172,1576,1000,2018-01-01
12,2753,1400,2018-01-01
197,2850,600,2018-01-01
97,8039,1900,2018-01-01
177,3006,1800,2018-01-01
105,3031,700,2018-01-01
108,8166,1400,2018-01-01
42,8553,1800,2018-01-01
171,5384,500,2018-01-01
272,3004,1600,2018-01-01
100,1482,500,2018-01-01
111,5494,700,2018-01-01
28,8069,500,2018-01-01
116,2070,1500,2018-01-01
180,6845,700,2018-01-01
295,4559,1700,2018-01-01
258,3272,1100,2018-01-01
46,5114,500,2018-01-01
43,1559,1800,2018-01-01
190,4114,2000,2018-01-01
259,7456,900,2018-01-01
274,5393,1400,2018-01-01
117,4348,1200,2018-01-01
104,1308,1300,2018-01-01
107,6022,800,2018-01-01
174,4019,1700,2018-01-01
45,4829,2000,2018-01-01
51,413,800,2018-01-01
120,6711,800,2018-01-01
248,7903,1500,2018-01-01
183,6740,700,2018-01-01
10,4523,1600,2018-01-01
178,8489,500,2018-01-01
101,1123,800,2018-01-01
175,5303,1900,2018-01-01
276,3266,1800,2018-01-01
114,6015,900,2018-01-01
106,2454,500,2018-01-01
50,199,600,2018-01-01
123,7266,1700,2018-01-01
247,2486,600,2018-01-01
275,4571,900,2018-01-01
195,1152,1200,2018-01-01
115,6241,1600,2018-01-01
119,1583,1800,2018-01-01
280,3356,700,2018-01-01
293,5198,1300,2018-01-01
29,5380,1300,2018-01-01
99,3157,600,2018-01-01
246,1879,1400,2018-01-01
185,3799,600,2018-01-01
241,2019,1500,2018-01-01
109,6143,1800,2018-01-01
173,6283,2000,2018-01-01
179,990,1400,2018-01-01
121,574,1800,2018-01-01
196,3495,2000,2018-01-01
194,180,1700,2018-01-01
297,1681,1900,2018-01-01
244,3796,700,2018-01-01
49,5576,1500,2018-01-01
47,6132,600,2018-01-01
103,4213,1100,2018-01-01
243,4710,1100,2018-01-01
278,4088,1600,2018-01-01
8,694,2000,2018-01-01
184,1939,800,2018-01-01
98,605,1800,2018-01-01
186,2339,1000,2018-01-01
110,3521,1600,2018-01-01
170,8427,500,2018-01-01
191,2655,1700,2018-01-01
13,3767,600,2018-01-01
44,5806,1300,2018-01-01
193,232,1800,2018-01-01
182,7505,1700,2018-01-01
189,4694,2000,2018-01-01
198,7270,1600,2018-01-01
277,5154,600,2018-01-01
273,6569,1900,2018-01-01
113,5294,900,2018-01-01
112,3824,800,2018-01-01
124,200,1200,2018-01-01
48,5593,1800,2018-01-01
118,5914,1700,2018-01-01
245,1613,1600,2018-01-01
95,4656,1300,2018-01-01
187,6594,1200,2018-01-01
96,6286,1200,2018-01-01
122,8089,1400,2018-01-01
242,8071,600,2018-01-01
271,5644,1500,2018-01-01
102,5460,1200,2018-01-01
188,6914,1300,2018-01-01
279,626,1300,2018-01-01
6,557,1400,2018-01-01
9,8118,500,2018-01-01
181,2579,1100,2018-01-01
30,202,1800,2018-01-01
192,6446,1400,2018-01-01
176,7112,2000,2018-01-01
7,7104,800,2018-01-01
11,7605,500,2018-01-01
169,8007,2000,2018-01-01
286,1441,1400,2018-02-01
261,5987,1500,2018-02-01
118,4777,1900,2018-02-01
284,7219,500,2018-02-01
173,6283,1400,2018-02-01
54,4961,1200,2018-02-01
189,4336,700,2018-02-01
155,5502,1600,2018-02-01
103,375,1800,2018-02-01
102,4582,1800,2018-02-01
205,2546,1000,2018-02-01
85,1218,1900,2018-02-01
244,7056,800,2018-02-01
292,8534,2000,2018-02-01
252,3809,2000,2018-02-01
2,8676,1500,2018-02-01
57,7537,1400,2018-02-01
194,7414,1100,2018-02-01
283,508,700,2018-02-01
109,3660,900,2018-02-01
164,2346,1300,2018-02-01
80,3343,2000,2018-02-01
282,6528,500,2018-02-01
255,2869,1100,2018-02-01
222,7365,1000,2018-02-01
106,2160,600,2018-02-01
195,1152,1100,2018-02-01
211,4945,1700,2018-02-01
247,2311,1700,2018-02-01
123,7266,2000,2018-02-01
217,7833,1100,2018-02-01
179,7043,1800,2018-02-01
34,1900,500,2018-02-01
87,7068,1100,2018-02-01
269,789,500,2018-02-01
242,8071,1300,2018-02-01
241,2019,1600,2018-02-01
215,7080,1800,2018-02-01
266,2240,1600,2018-02-01
273,6622,1700,2018-02-01
145,1114,1800,2018-02-01
81,4526,1300,2018-02-01
31,4405,1300,2018-02-01
22,5445,1100,2018-02-01
206,1609,1200,2018-02-01
246,3793,600,2018-02-01
37,3472,1300,2018-02-01
131,4369,800,2018-02-01
162,3210,900,2018-02-01
73,7936,1800,2018-02-01
32,885,500,2018-02-01
192,6446,1000,2018-02-01
18,635,1200,2018-02-01
186,222,1500,2018-02-01
280,5358,600,2018-02-01
132,977,1100,2018-02-01
69,1000,600,2018-02-01
86,708,1200,2018-02-01
259,3857,600,2018-02-01
79,8198,1100,2018-02-01
156,8347,1900,2018-02-01
3,2761,1000,2018-02-01
218,3928,1000,2018-02-01
107,6022,600,2018-02-01
137,5504,1300,2018-02-01
82,8350,1800,2018-02-01
74,6058,1300,2018-02-01
10,3747,1000,2018-02-01
174,4019,1300,2018-02-01
268,1254,1800,2018-02-01
220,5582,1700,2018-02-01
177,3855,1000,2018-02-01
135,6063,1400,2018-02-01
178,8272,500,2018-02-01
193,232,1600,2018-02-01
274,5393,600,2018-02-01
44,4230,1800,2018-02-01
208,8638,1900,2018-02-01
163,2185,900,2018-02-01
175,2968,1000,2018-02-01
83,6492,1500,2018-02-01
219,4335,500,2018-02-01
55,2271,1400,2018-02-01
21,6204,700,2018-02-01
101,8363,700,2018-02-01
233,2840,1100,2018-02-01
122,8089,700,2018-02-01
35,710,600,2018-02-01
117,7207,1300,2018-02-01
237,7012,1000,2018-02-01
157,920,1300,2018-02-01
260,3322,1100,2018-02-01
187,6594,2000,2018-02-01
143,3106,1600,2018-02-01
207,8569,1700,2018-02-01
279,626,1100,2018-02-01
188,144,800,2018-02-01
133,340,1000,2018-02-01
72,8238,1400,2018-02-01
26,8594,2000,2018-02-01
58,2829,900,2018-02-01
17,5974,1700,2018-02-01
297,4925,1700,2018-02-01
236,2335,1700,2018-02-01
70,706,1400,2018-02-01
116,7001,2000,2018-02-01
25,4954,2000,2018-02-01
38,1496,1600,2018-02-01
42,5086,1200,2018-02-01
221,4775,500,2018-02-01
210,5856,2000,2018-02-01
84,4590,1100,2018-02-01
48,5593,1500,2018-02-01
100,6394,2000,2018-02-01
295,4559,1300,2018-02-01
12,2405,700,2018-02-01
216,4819,1800,2018-02-01
7,2133,700,2018-02-01
134,8438,1300,2018-02-01
71,427,1900,2018-02-01
209,1797,1600,2018-02-01
158,6866,500,2018-02-01
30,3178,1700,2018-02-01
1,6809,800,2018-02-01
108,8166,1000,2018-02-01
250,1646,1400,2018-02-01
159,7373,1300,2018-02-01
234,253,1300,2018-02-01
265,4129,900,2018-02-01
121,7619,1500,2018-02-01
144,8031,1800,2018-02-01
125,6639,1200,2018-02-01
285,8733,900,2018-02-01
170,2632,800,2018-02-01
60,5399,1700,2018-02-01
149,459,600,2018-02-01
201,5014,1400,2018-02-01
104,8419,2000,2018-02-01
64,3949,1900,2018-02-01
36,5763,900,2018-02-01
127,3897,1900,2018-02-01
251,182,1300,2018-02-01
24,3890,1800,2018-02-01
63,3557,1800,2018-02-01
27,8657,2000,2018-02-01
258,5643,1800,2018-02-01
11,7605,1500,2018-02-01
270,8578,1000,2018-02-01
150,7752,1000,2018-02-01
139,2999,1500,2018-02-01
9,8118,1000,2018-02-01
92,1904,1700,2018-02-01
45,4829,1300,2018-02-01
227,5757,1600,2018-02-01
248,7903,1300,2018-02-01
226,4168,1700,2018-02-01
289,6832,1900,2018-02-01
68,8230,1000,2018-02-01
46,5114,1300,2018-02-01
197,1861,500,2018-02-01
43,1559,1600,2018-02-01
263,4891,1500,2018-02-01
202,7694,1900,2018-02-01
153,3145,1800,2018-02-01
77,2547,1500,2018-02-01
183,927,1900,2018-02-01
120,6939,2000,2018-02-01
128,4229,1700,2018-02-01
239,4396,1500,2018-02-01
6,1830,1800,2018-02-01
180,240,1600,2018-02-01
288,2779,500,2018-02-01
51,8146,900,2018-02-01
249,770,2000,2018-02-01
228,8125,1400,2018-02-01
293,5800,900,2018-02-01
33,4418,1900,2018-02-01
200,3666,1600,2018-02-01
19,4173,700,2018-02-01
277,2023,1300,2018-02-01
152,2418,500,2018-02-01
14,5873,1700,2018-02-01
160,4065,900,2018-02-01
52,3164,1600,2018-02-01
62,7362,1000,2018-02-01
151,4435,1800,2018-02-01
199,3662,1300,2018-02-01
8,2884,1200,2018-02-01
230,7799,1400,2018-02-01
126,3749,600,2018-02-01
169,8007,800,2018-02-01
235,1339,900,2018-02-01
41,300,600,2018-02-01
181,2857,700,2018-02-01
95,4600,1800,2018-02-01
254,7491,1500,2018-02-01
76,7173,1400,2018-02-01
49,5576,1000,2018-02-01
290,8051,900,2018-02-01
245,2142,1300,2018-02-01
96,6286,600,2018-02-01
124,8623,1300,2018-02-01
176,7112,2000,2018-02-01
182,1560,1000,2018-02-01
168,4737,1500,2018-02-01
61,4960,1500,2018-02-01
212,659,1700,2018-02-01
113,2149,1100,2018-02-01
257,3316,1700,2018-02-01
198,7270,1200,2018-02-01
287,872,1700,2018-02-01
112,1943,500,2018-02-01
93,1799,600,2018-02-01
190,8025,1700,2018-02-01
229,492,1200,2018-02-01
281,1726,1800,2018-02-01
213,4796,1000,2018-02-01
271,6295,600,2018-02-01
240,3444,1700,2018-02-01
262,7948,1500,2018-02-01
94,5776,1700,2018-02-01
5,17,1300,2018-02-01
231,1938,1200,2018-02-01
0,3089,1900,2018-02-01
47,2846,700,2018-02-01
184,1580,1900,2018-02-01
98,4287,1500,2018-02-01
166,7859,1400,2018-02-01
16,4099,1000,2018-02-01
223,6429,1300,2018-02-01
141,1661,1900,2018-02-01
267,6158,1900,2018-02-01
204,6291,1700,2018-02-01
154,7108,1900,2018-02-01
50,3688,1700,2018-02-01
4,4308,600,2018-02-01
147,6122,1700,2018-02-01
89,6604,1400,2018-02-01
191,2655,1200,2018-02-01
